RedFighter,BlueFighter,Winner,Date,Red_Striking_Score,Red_Grappling_Score,Red_Experience_Score,Red_Physicality_Score,Red_Age,Blue_Striking_Score,Blue_Grappling_Score,Blue_Experience_Score,Blue_Physicality_Score,Blue_Age,Experience_Difference,Striking_Difference,Grappling_Difference,Physicality_Difference,age_Difference
Darren Elkins,Charles Oliveira,0,2010-08-01,5.695913793103449,4.084362068965517,7.943589743589745,0.9049654989505646,40.0,5.134454545454545,5.286515151515151,8.758139534883721,1.0354011685720186,35.0,0.8145497912939765,0.5614592476489033,1.2021530825496338,0.13043566962145403,5.0
Rob Kimmons,Steve Steinbeiss,1,2010-08-01,8.232833333333332,4.657333333333333,6.947058823529413,1.0420264886173092,44.0,0.8845,0.573,2.7384615384615385,1.2913633586438342,43.0,4.208597285067874,7.348333333333332,4.084333333333333,0.24933687002652505,1.0
Paul Kelly,Jacob Volkmann,0,2010-08-01,6.8260000000000005,3.085,3.947368421052632,0.8470722561051749,40.0,0.1765,5.40775,5.346153846153847,0.8855337945667132,44.0,1.3987854251012148,6.649500000000001,2.32275,0.038461538461538325,4.0
Anderson Silva,Chael Sonnen,1,2010-08-07,11.381285714285715,1.5023571428571427,9.151111111111112,1.3338036769462218,49.0,11.498285714285714,4.471642857142856,9.12888888888889,1.1755768729530551,47.0,0.022222222222222143,0.1169999999999991,2.9692857142857134,0.1582268039931667,2.0
Jon Fitch,Thiago Alves,1,2010-08-07,5.586,4.5325,7.757894736842106,1.1269101150668124,46.0,3.927833333333334,1.213,7.721052631578948,0.8696156853585896,41.0,0.03684210526315823,1.6581666666666663,3.3194999999999997,0.2572944297082228,5.0
Clay Guida,Rafael Dos Anjos,1,2010-08-07,3.143777777777778,3.9343333333333335,11.928813559322034,0.7781067388637959,43.0,5.273,2.7575625,9.536170212765958,0.8351329267379001,40.0,2.392643346556076,2.129222222222222,1.1767708333333333,0.057026187874104184,3.0
Roy Nelson,Junior Dos Santos,0,2010-08-07,8.300833333333332,1.3455,7.322222222222223,1.2282841421801312,48.0,16.590473684210526,0.556,6.14,1.4824668470187907,41.0,1.1822222222222232,8.289640350877194,0.7894999999999999,0.25418270483865957,7.0
Matt Hughes,Ricardo Almeida,1,2010-08-07,19.2665,4.322500000000001,10.966666666666667,0.9850003007432045,51.0,0.5145,5.1530000000000005,3.7444444444444445,1.1269101150668124,48.0,7.222222222222222,18.752000000000002,0.8304999999999998,0.14190981432360783,3.0
Rodney Wallace,Phil Davis,0,2010-08-07,-0.07400000000000001,7.109,8.523809523809524,0.9991843000087581,43.0,0.689,3.7871818181818186,4.361904761904762,1.440828862342976,40.0,4.161904761904761,0.7629999999999999,3.3218181818181813,0.4416445623342178,3.0
Ben Saunders,Dennis Hallman,0,2010-08-07,12.947,1.661714285714286,7.518918918918919,1.3112602476928075,41.0,12.638499999999999,4.0225,15.141333333333334,0.9239953330282515,49.0,7.622414414414415,0.30850000000000044,2.360785714285714,0.3872649146645559,8.0
Stefan Struve,Christian Morecraft,1,2010-08-07,14.087000000000002,2.4339999999999997,9.343478260869567,2.033688251352377,36.0,19.223,5.6715,2.3454545454545457,1.7383643157458941,38.0,6.998023715415021,5.1359999999999975,3.2375000000000003,0.29532393560648273,2.0
Dustin Hazelett,Rick Story,0,2010-08-07,12.6825,4.875,3.9263157894736844,1.2383159506105788,38.0,5.487,3.59625,5.735714285714287,0.9080772238201279,40.0,1.8093984962406022,7.195499999999999,1.27875,0.33023872679045085,2.0
Johny Hendricks,Charlie Brenneman,1,2010-08-07,9.654026315789473,4.2620000000000005,5.338461538461539,0.8536975761504655,41.0,9.419409090909092,4.433181818181819,5.540740740740741,0.8815550147258648,44.0,0.20227920227920215,0.23461722488038106,0.1711818181818181,0.02785743857539935,3.0
Todd Brown,Tim Boetsch,0,2010-08-07,0.12199999999999989,0.05,4.16,1.1971523936211348,48.0,9.232999999999999,2.4225,6.923529411764706,1.149453544320227,44.0,2.763529411764706,9.110999999999999,2.3725,0.04769884930090784,4.0
Mike Pierce,Amilcar Alves,1,2010-08-28,6.728,3.455666666666667,4.941666666666667,0.8735944651994384,44.0,-0.04099999999999998,0.178,5.511111111111111,1.1083744338805288,36.0,0.5694444444444438,6.769,3.277666666666667,0.2347799686810904,8.0
Nick Osipczak,Greg Soto,0,2010-08-28,0.31699999999999995,2.3385,1.9333333333333333,1.2727987092312687,40.0,0.615,2.6578333333333335,2.7384615384615385,1.053965817984584,38.0,0.8051282051282052,0.29800000000000004,0.3193333333333337,0.2188328912466846,2.0
Dan Miller,John Salter,1,2010-08-28,3.319,3.6605,4.527272727272727,1.1839363029409165,43.0,0.33399999999999996,3.61,3.5647058823529414,1.1839363029409165,39.0,0.962566844919786,2.985,0.05049999999999999,0.0,4.0
Andre Winner,Nik Lentz,0,2010-08-28,0.08699999999999997,0.1365,6.923529411764706,1.0314223887311695,43.0,5.086954545454546,4.625090909090909,8.936363636363637,0.7206153663245697,40.0,2.0128342245989312,4.999954545454546,4.4885909090909095,0.31080702240659985,3.0
Joe Lauzon,Gabe Ruediger,1,2010-08-28,7.5605,4.574,8.927272727272728,0.9200165531874032,40.0,12.2745,2.2095000000000002,5.338461538461539,0.9418889115982227,47.0,3.5888111888111887,4.7139999999999995,2.3644999999999996,0.02187235841081958,7.0
Nate Diaz,Marcus Davis,1,2010-08-28,4.911666666666666,2.5054444444444446,7.1257142857142854,1.203833191989889,39.0,17.103666666666662,3.2023333333333333,6.733333333333334,0.9040984439792795,51.0,0.39238095238095116,12.191999999999997,0.6968888888888887,0.2997347480106095,12.0
Kenny Florian,Gray Maynard,0,2010-08-28,0.4995000000000001,3.692,4.14,1.02035011433518,48.0,11.610636363636363,3.7615,4.323809523809524,0.8470722561051749,45.0,0.18380952380952476,11.111136363636364,0.06949999999999967,0.1732778582300052,3.0
Demian Maia,Mario Miranda,1,2010-08-28,1.2815384615384617,3.6446923076923077,7.943589743589745,1.084469796764425,47.0,12.783,1.1640000000000001,4.333333333333334,1.252901820182296,45.0,3.6102564102564108,11.501461538461538,2.4806923076923075,0.1684320234178709,2.0
Randy Couture,James Toney,1,2010-08-28,13.1855,3.5319999999999996,6.126666666666667,1.2524999498761322,61.0,-0.321,0.25,0.2,1.2152923345914841,56.0,5.926666666666667,13.506499999999999,3.2819999999999996,0.03720761528464811,5.0
Frankie Edgar,BJ Penn,1,2010-08-28,8.651545454545454,2.712863636363636,7.131428571428572,0.6365987948463516,43.0,7.889999999999999,1.8715,6.5,0.8470722561051749,46.0,0.6314285714285717,0.7615454545454554,0.8413636363636361,0.21047346125882327,3.0
Efrain Escudero,Charles Oliveira,0,2010-09-15,0.5675,2.2915555555555556,8.14,0.8855337945667132,39.0,5.134454545454545,5.286515151515151,8.758139534883721,1.0354011685720186,35.0,0.6181395348837206,4.5669545454545455,2.9949595959595956,0.14986737400530536,4.0
Jim Miller,Gleison Tibau,1,2010-09-15,5.027263157894737,3.564605263157895,10.735849056603776,0.8510510359460237,41.0,4.434166666666666,5.107055555555555,9.540425531914893,0.9200165531874032,41.0,1.1954235246888825,0.5930964912280707,1.5424502923976604,0.06896551724137945,0.0
Cole Miller,Ross Pearson,1,2010-09-15,0.3225000000000001,2.5753333333333335,6.53125,1.0853368517357098,40.0,9.175152173913043,0.8783695652173913,7.311111111111111,0.7741279590229466,40.0,0.7798611111111109,8.852652173913043,1.6969637681159422,0.3112088927127632,0.0
Yves Edwards,John Gunderson,1,2010-09-15,8.0595,1.6834999999999998,13.12923076923077,0.9624568714897899,48.0,0.14450000000000002,3.7305,10.732075471698115,0.8086107176436361,46.0,2.397155297532654,7.915,2.0470000000000006,0.15384615384615374,2.0
Nate Marquardt,Rousimar Palhares,1,2010-09-15,11.224285714285713,2.8343571428571432,11.325000000000001,1.149453544320227,45.0,9.697000000000001,8.2225,5.540740740740741,0.8735944651994384,44.0,5.78425925925926,1.5272857142857124,5.3881428571428565,0.27585907912078855,1.0
Tomasz Drwal,David Branch,0,2010-09-15,0.6450000000000001,4.247,5.555555555555556,1.2909614883376705,43.0,8.623833333333332,2.7243333333333335,5.757142857142858,1.3377824567870702,43.0,0.20158730158730176,7.9788333333333314,1.5226666666666664,0.04682096844939965,0.0
Rich Attonito,Rafael Natal,1,2010-09-15,10.433,0.8705,3.1333333333333333,0.9810215209023562,47.0,8.395,3.193625,6.335483870967742,1.2648381597048424,42.0,3.202150537634409,2.0380000000000003,2.323125,0.2838166388024862,5.0
TJ Waldburger,David Mitchell,1,2010-09-15,9.6835,8.03275,5.128,1.1308888949076612,36.0,5.2725,2.7640000000000002,5.951724137931035,1.1653716535283507,45.0,0.8237241379310349,4.4110000000000005,5.26875,0.0344827586206895,9.0
Jared Hamman,Kyle Kingsbury,0,2010-09-15,9.197833333333334,1.7106666666666668,4.14,1.2913633586438342,42.0,3.8989285714285713,2.789214285714286,3.5294117647058827,1.509794379584355,42.0,0.610588235294117,5.298904761904762,1.078547619047619,0.2184310209405207,0.0
Brian Foster,Forrest Petz,1,2010-09-15,13.256,5.7219999999999995,7.545945945945946,0.9080772238201279,40.0,12.881,1.516,7.344444444444445,0.9080772238201279,49.0,0.20150150150150115,0.375,4.2059999999999995,0.0,9.0
Rogerio Nogueira,Ryan Bader,0,2010-09-25,12.915,1.568,6.73939393939394,1.2869827084968222,48.0,10.064,3.962875,5.764285714285715,1.2485211700352838,41.0,0.975108225108225,2.850999999999999,2.394875,0.038461538461538325,7.0
Matt Serra,Chris Lytle,0,2010-09-25,0.24599999999999989,3.0179999999999993,3.7222222222222223,0.6892443325734434,50.0,0.6625000000000001,3.3625,10.914814814814816,0.861658125676892,50.0,7.192592592592594,0.4165000000000002,0.3445000000000005,0.17241379310344862,0.0
Sean Sherk,Evan Dunham,1,2010-09-25,0.2885,4.615,8.375609756097562,0.6282393648584905,51.0,6.85335294117647,2.9779117647058824,5.7285714285714295,0.8815550147258648,43.0,2.6470383275261327,6.56485294117647,1.6370882352941178,0.2533156498673743,8.0
Melvin Guillard,Jeremy Stephens,1,2010-09-25,12.005136363636364,1.7009545454545454,10.523076923076923,0.8855337945667132,41.0,8.502,1.692,9.519148936170213,0.8704827403298746,38.0,1.0039279869067101,3.5031363636363633,0.008954545454545437,0.015051054236838612,3.0
Matt Mitrione,Joey Beltran,1,2010-09-25,17.972692307692306,0.7934615384615384,3.5411764705882356,1.6809031054637826,46.0,6.8425,0.5820000000000001,6.309677419354839,1.2223978414024548,43.0,2.768500948766603,11.130192307692305,0.21146153846153837,0.45850526406132786,3.0
CB Dollaway,Joe Doerksen,1,2010-09-25,11.164785714285713,4.910857142857143,5.330769230769231,1.295342138484683,41.0,0.09799999999999998,4.569166666666667,13.55223880597015,1.1879150827817653,47.0,8.221469575200919,11.066785714285713,0.3416904761904762,0.10742705570291777,6.0
Mark Hunt,Sean McCorkle,0,2010-09-25,17.6175,0.88775,5.692857142857143,1.1238739277449499,50.0,8.339833333333333,6.579666666666667,4.941666666666667,1.780372601485003,48.0,0.7511904761904757,9.277666666666667,5.691916666666668,0.6564986737400531,2.0
TJ Grant,Julio Paulino,1,2010-09-25,6.948,2.36175,5.361538461538462,0.9584780916489415,40.0,0.08799999999999997,0.537,5.764285714285715,1.1083744338805288,49.0,0.4027472527472531,6.86,1.8247499999999999,0.14989634223158732,9.0
Thiago Tavares,Pat Audinwood,1,2010-09-25,12.8265,5.555,5.944827586206897,0.7630556846269572,40.0,-0.26849999999999996,1.0,2.9571428571428573,1.0108544288396017,38.0,2.98768472906404,13.094999999999999,4.555,0.24779874421264458,2.0
Steve Lopez,Waylon Lowe,0,2010-09-25,0.08499999999999996,0.037,4.13,0.9763716702189124,40.0,6.549499999999999,4.997999999999999,4.739130434782609,0.7438249153961878,44.0,0.6091304347826094,6.464499999999999,4.960999999999999,0.23254675482272458,4.0
James McSweeney,Fabio Maldonado,0,2010-10-16,25.5085,1.7695,6.1,1.4704657861515316,44.0,7.689681818181818,1.1865,6.93529411764706,1.2524999498761322,44.0,0.8352941176470603,17.818818181818184,0.583,0.21796583627539934,0.0
Spencer Fisher,Curt Warburton,1,2010-10-16,5.52,1.5750000000000002,6.745454545454546,0.7011836619407188,48.0,0.16499999999999992,3.491333333333334,3.936842105263158,1.065905147351859,38.13361169102296,2.808612440191388,5.3549999999999995,1.9163333333333337,0.36472148541114024,9.866388308977037
Paul Sass,Mark Holst,1,2010-10-16,-0.023999999999999966,8.187,3.375,1.065905147351859,36.0,-0.07950000000000002,3.3949999999999996,3.7333333333333334,1.0108544288396017,39.0,0.3583333333333334,0.05550000000000005,4.792,0.05505071851225729,3.0
Rob Broughton,Vinicius Queiroz,1,2010-10-16,0.523,3.3093333333333335,4.9333333333333345,1.3387280391507856,41.0,0.4660000000000001,6.2250000000000005,2.5333333333333337,1.560119920798381,41.0,2.400000000000001,0.05699999999999994,2.915666666666667,0.22139188164759527,0.0
James Wilks,Claude Patrick,0,2010-10-16,0.31550000000000006,5.169,2.3272727272727276,1.1998544121490404,46.0,0.53,4.2459999999999996,3.375,1.1308888949076612,44.0,1.0477272727272724,0.21449999999999997,0.923,0.06896551724137923,2.0
John Hathaway,Mike Pyle,0,2010-10-16,4.919666666666666,3.6345,3.978947368421053,1.1998544121490404,37.0,17.6265,3.4381250000000003,8.528571428571428,1.1269101150668124,49.0,4.549624060150375,12.706833333333334,0.19637499999999974,0.07294429708222805,12.0
Dan Hardy,Carlos Condit,0,2010-10-16,8.578833333333332,1.2591666666666668,7.142857142857143,1.1269101150668124,42.0,6.55735294117647,1.7411176470588237,9.339130434782609,1.2343371707697304,40.0,2.1962732919254657,2.021480392156862,0.4819509803921569,0.107427055702918,2.0
Michael Bisping,Yoshihiro Akiyama,1,2010-10-16,9.182833333333333,1.5052777777777777,7.953846153846155,1.2223978414024548,45.0,4.566166666666666,3.5241666666666664,4.14,1.0964061362869715,49.0,3.813846153846155,4.616666666666667,2.0188888888888887,0.1259917051154833,4.0
Cyrille Diabate,Alexander Gustafsson,0,2010-10-16,4.1049999999999995,1.6724999999999999,6.126666666666667,1.6556829737488115,51.0,10.928617647058822,2.145029411764706,5.338461538461539,1.5442771382050449,38.0,0.7882051282051279,6.823617647058822,0.4725294117647061,0.1114058355437666,13.0
Tito Ortiz,Matt Hamill,0,2010-10-23,10.397499999999999,3.2265,6.518750000000001,1.2830039286559733,50.0,4.694666666666666,3.1420000000000003,4.12,1.2909614883376705,48.0,2.3987500000000006,5.702833333333333,0.0844999999999998,0.007957559681697202,2.0
Brock Lesnar,Cain Velasquez,0,2010-10-23,17.451666666666664,4.625833333333333,1.725,1.6424415670022443,47.0,20.88694444444445,5.710277777777778,3.5647058823529414,1.3820354124244578,42.0,1.8397058823529413,3.4352777777777845,1.0844444444444452,0.2604061545777865,5.0
Jake Shields,Martin Kampmann,1,2010-10-23,4.069928571428571,4.1085,8.351219512195122,1.0499870381437353,46.0,9.865,4.03075,5.548148148148148,1.0499870381437353,42.0,2.803071364046974,5.795071428571429,0.07774999999999999,0.0,4.0
Diego Sanchez,Paulo Thiago,1,2010-10-23,5.640657894736841,2.3920000000000003,8.940909090909091,0.9810215209023562,43.0,5.857055555555555,2.7295,5.533333333333334,1.0924273564461229,44.0,3.4075757575757573,0.21639766081871414,0.33749999999999947,0.11140583554376671,1.0
Brendan Schaub,Gabriel Gonzaga,1,2010-10-23,10.5565,2.8859999999999997,3.1333333333333333,1.5314707538664845,41.0,12.7645,4.066166666666667,5.7214285714285715,1.3810734738513455,45.0,2.5880952380952382,2.208,1.180166666666667,0.15039728001513897,4.0
Patrick Cote,Tom Lawlor,0,2010-10-23,6.639,0.9738333333333334,6.93529411764706,1.1308888949076612,44.0,6.687499999999999,4.05875,3.325,1.1795556527939044,41.0,3.6102941176470598,0.04849999999999888,3.0849166666666665,0.048666757886243195,3.0
Mike Guymon,Daniel Roberts,0,2010-10-23,0.798,3.2628333333333335,4.536363636363637,1.1269101150668124,50.0,3.5224285714285712,5.137428571428571,4.536363636363637,1.0579445978254332,44.0,0.0,2.724428571428571,1.8745952380952375,0.06896551724137923,6.0
Sam Stout,Paul Taylor,1,2010-10-23,8.905333333333331,0.8848333333333334,6.721212121212122,0.8470722561051749,40.0,13.116,0.8634999999999999,3.7222222222222223,1.0274436088903207,45.0,2.9989898989898993,4.210666666666668,0.021333333333333426,0.18037135278514582,5.0
Chris Camozzi,Dongi Yang,1,2010-10-23,1.9362894736842104,0.9212894736842104,7.5297297297297305,1.2568806000231447,38.0,10.6025,2.3225,3.3625000000000003,1.0420264886173092,40.0,4.16722972972973,8.666210526315789,1.4012105263157895,0.21485411140583555,2.0
Jon Madsen,Gilbert Yvel,1,2010-10-23,6.891500000000001,1.4965000000000002,2.16,1.1552449614960758,45.0,12.6645,1.025,11.339285714285715,1.3939747417917332,48.0,9.179285714285715,5.773,0.47150000000000025,0.2387297802956574,3.0
Court McGee,Ryan Jensen,1,2010-10-23,4.030369565217391,2.429108695652174,6.9294117647058835,1.1308888949076612,40.0,0.42800000000000005,3.806,5.944827586206897,1.260859379863993,47.0,0.9845841784989862,3.6023695652173915,1.3768913043478261,0.1299704849563319,7.0
Nate Marquardt,Yushin Okami,0,2010-11-13,11.224285714285713,2.8343571428571432,11.325000000000001,1.149453544320227,45.0,8.676833333333331,2.6433333333333335,9.347826086956523,1.2343371707697304,43.0,1.9771739130434778,2.5474523809523824,0.1910238095238097,0.08488362644950342,2.0
Dennis Siver,Andre Winner,1,2010-11-13,4.574653846153846,1.3214615384615387,6.93529411764706,0.7285729260062672,46.0,0.08699999999999997,0.1365,6.923529411764706,1.0314223887311695,43.0,0.011764705882353788,4.487653846153846,1.1849615384615386,0.3028494627249023,3.0
Amir Sadollah,Peter Sobotta,1,2010-11-13,4.398428571428572,0.9704999999999999,2.309090909090909,1.0964061362869715,44.0,8.600333333333332,2.182777777777778,5.136,1.1653716535283507,38.0,2.826909090909091,4.20190476190476,1.212277777777778,0.06896551724137923,6.0
Krzysztof Soszynski,Goran Reljic,1,2010-11-13,13.038,1.6284999999999998,7.9333333333333345,1.3294230267992093,47.0,0.1815,2.8979999999999997,4.730434782608696,1.5522346978867425,40.0,3.2028985507246386,12.8565,1.2694999999999999,0.2228116710875332,7.0
Vladimir Matyushenko,Alexandre Ferreira,1,2010-11-13,17.075166666666664,3.5306666666666664,7.154285714285714,1.1795556527939044,54.0,24.604499999999998,0.0,4.950000000000001,1.0592213591383763,45.0,2.204285714285713,7.529333333333334,3.5306666666666664,0.12033429365552806,9.0
Pascal Krauss,Mark Scanlon,1,2010-11-13,7.213,2.565,2.769230769230769,1.1428571925012183,37.0,0.19249999999999995,5.137499999999999,2.3636363636363638,1.0049261580184599,39.515151515151516,0.4055944055944054,7.0205,2.5724999999999993,0.13793103448275845,2.5151515151515156
Kyle Noke,Rob Kimmons,1,2010-11-13,6.9399999999999995,2.560333333333334,6.733333333333334,1.2383159506105788,44.0,8.232833333333332,4.657333333333333,6.947058823529413,1.0420264886173092,44.0,0.21372549019607856,1.2928333333333324,2.096999999999999,0.19628946199326958,0.0
Seth Petruzelli,Karlos Vemola,0,2010-11-13,12.895000000000001,3.0069999999999997,4.527272727272727,1.256478729716981,45.0,4.408166666666666,3.8235,4.554545454545455,1.1879150827817653,39.0,0.027272727272727337,8.486833333333335,0.8165000000000004,0.06856364693521577,6.0
Kris McCray,Carlos Eduardo Rocha,0,2010-11-13,0.45799999999999996,3.1671666666666662,2.723076923076923,1.203833191989889,43.0,0.183,1.5353333333333332,2.7384615384615385,1.0194830593638944,43.0,0.01538461538461533,0.27499999999999997,1.631833333333333,0.18435013262599464,0.0
Duane Ludwig,Nick Osipczak,1,2010-11-13,5.0376666666666665,0.6681666666666666,7.12,0.9040984439792795,46.0,0.31699999999999995,2.3385,1.9333333333333333,1.2727987092312687,40.0,5.1866666666666665,4.720666666666666,1.6703333333333332,0.3687002652519892,6.0
Phil Davis,Tim Boetsch,1,2010-11-20,0.689,3.7871818181818186,4.361904761904762,1.440828862342976,40.0,9.232999999999999,2.4225,6.923529411764706,1.149453544320227,44.0,2.5616246498599438,8.543999999999999,1.3646818181818188,0.29137531802274896,4.0
Matt Hughes,BJ Penn,0,2010-11-20,19.2665,4.322500000000001,10.966666666666667,0.9850003007432045,51.0,7.889999999999999,1.8715,6.5,0.8470722561051749,46.0,4.466666666666667,11.376500000000002,2.4510000000000005,0.13792804463802966,5.0
